S3_URL,50_word_description
https://futraichat.s3.ap-south-1.amazonaws.com/app_content/krithi/images/1751032167_u7168939496_Full_body_portrait_of_a_22_year_old_girl._wearing_1d5437903da3441fab933373d6f53cf7_3.png,"Woman, red ruched crop top, black spaghetti straps, blue baggy denim jeans, silver hoop earrings, heart pendant necklace, rings, dark hair up, neutral expression, direct gaze, leaning against white wall, outdoor, natural sunlight, shadows, casual attire, relaxed posture, hand in pocket, fashionable, confident."
https://futraichat.s3.ap-south-1.amazonaws.com/app_content/krithi/images/1751032167_u7168939496_Full_body_portrait_of_a_22_year_old_girl._wearing_b1378222701e4c7c80087d62daa3afe4_2.png,"Woman, posing, outdoor, park setting, stone pathway, lush green foliage, warm sunlight, casual attire, light beige, textured, ruched crop top, spaghetti straps, midriff exposed, olive-green, patterned, loose, long skirt, multiple silver necklaces, brown leather bracelet, dark hair, auburn highlights, subtle makeup, direct gaze, calm expression, confident, relaxed posture, standing upright, bright lighting, soft shadows"
https://futraichat.s3.ap-south-1.amazonaws.com/app_content/krithi/videos/1751032167_10.mp4,"Young woman, long dark hair, red short-sleeved blouse, form-fitting, navy blue sheer saree, elegantly draped, midriff exposed, legs visible, standing indoors, modern kitchen setting, light countertops, background appliances, direct eye contact, subtle smile, alluring facial expression, confident body language, hands gently in hair, small red bindi, gold hoop earrings, traditional, sensual"
https://futraichat.s3.ap-south-1.amazonaws.com/app_content/krithi/images/1751032167_enhancedimage(9).jpeg,"woman, kneeling, shallow, clear, turquoise, ocean, water, tropical, beach, sunny, blue sky, black, one-piece, swimsuit, swimwear, halter, neckline, large, wide-brimmed, sun hat, striped, black, white, elegant, serene, calm, relaxed, gazing, looking, away, shoulders, arms, hands, knees, submerged, necklace, silver, heart, pendant, earrings, hoop, stylish, fashionable, resort, vacation, beautiful, alluring, peaceful, serene expression, natural"
https://futraichat.s3.ap-south-1.amazonaws.com/app_content/krithi/images/1751032167_enhancedimage(4).jpeg,"female, red, one-piece, swimsuit, swimwear, bathing suit, silver, necklace, hoop, earrings, beach, ocean, water, waves, blue, sky, sunny, standing, posing, arms raised, hands, behind, head, wet, skin, hair, dark, smiling, slight, open, lips, direct, gaze, confident, attractive, outdoor, natural, light, white, foam, calm, expression, glistening, texture, vibrant, front, view, full, length, alluring"
https://futraichat.s3.ap-south-1.amazonaws.com/app_content/krithi/videos/1751032167_09.mp4,"Young female, long black braided hair, dark eyes, fair skin, glossy lips, gentle expression, standing, confident, relaxed pose, arms raised, hands behind head, olive green crop top, shiny texture, gold patterns, black flowing skirt, gold trim, teal dupatta, gold dots, silver necklace, round pendant, gold hoop earrings, indoor setting, plain beige wall, textured dark pillar"
https://futraichat.s3.ap-south-1.amazonaws.com/app_content/krithi/images/1751032167_enhancedimage(5).jpeg,"Dark-haired, woman, direct gaze, brown eyes, calm expression, natural makeup, pink lips, clear skin, light complexion, silver hoop earrings, silver heart necklace, black spaghetti strap top, bare shoulders, collarbone, indoors, natural light, soft shadows, portrait, headshot, posed, serene."
https://futraichat.s3.ap-south-1.amazonaws.com/app_content/krithi/images/1751032167_u7168939496_Full_body_portrait_of_a_22_year_old_girl._wearing_af4ab0e144394aad97b22b46e3cc9b3e_2.png,"Young woman, black bikini top, white shorts, standing in swimming pool, blue water, green foliage background, outdoor, direct gaze, calm expression, wet skin, high ponytail, dark hair, hoop earrings, delicate necklace, bracelets, sunny lighting, relaxed posture, wet clothing, full lips, defined eyebrows"
https://futraichat.s3.ap-south-1.amazonaws.com/app_content/krithi/images/1751032167_u7168939496_Full_body_portrait_of_a_22_year_old_girl._wearing_9529dee9a3434a168555d107e19e917c_2.png,"Attractive, woman, standing, red, body-hugging, ruched, mini-dress, black, spaghetti, straps, sweetheart, neckline, silver, necklace, hoop, earrings, multiple, bracelets, confident, elegant, pose, direct, gaze, neutral, expression, alluring, dimly, lit, bar, club, setting, blurred, background, wooden, counter, evening, attire, stylish, fashionable, figure-flattering, slender, waist, exposed, shoulders, full-length, portrait."
https://futraichat.s3.ap-south-1.amazonaws.com/app_content/krithi/images/1751032167_u7168939496_Full_body_portrait_of_a_22_year_old_girl._wearing_01ba9b5ce4a3417c97753d70e552d42e_0.png,"Black crocheted bikini top, thin straps, silver necklace, heart pendant, round hoop earrings, glistening wet skin, standing, looking directly, calm facial expression, subtle smile, direct gaze, head shoulders portrait, tropical setting, sandy beach, lush green foliage, thatched roof, outdoors, relaxed posture, dark hair pulled up, strands framing face, beautiful brown eyes, natural full lips, healthy glow"
