S3_URL,50_word_description
https://futraichat.s3.ap-south-1.amazonaws.com/app_content/luna/videos/1750492575_1749295050_Luna003.mp4,"silver mesh bra top, matching mini skirt, multiple chain necklaces, red wine glass, decanter, seductive, alluring, confident, direct gaze, red lips, dramatic eye makeup, dark fingernails, indoor lounge, bar setting, vibrant red circular light, sleek furniture, leaning on table, revealing cleavage, sensual pose, glamorous, chic, nightlife, elegant, rich colors, inviting, modern, shimmering outfit, luxurious, expressive eyes, well-groomed, attractive, enticing, suggestive, fashionable, bold, striking, captivating atmosphere, sophisticated scene"
https://futraichat.s3.ap-south-1.amazonaws.com/app_content/luna/images/1750492575_1749295053_47.jpg,"Blue transparent mesh bodysuit, deep V-neck, standing, leaning against brick wall, urban alley, vibrant neon lights, pink, purple, direct gaze, serious expression, long brown hair, red lipstick, large hoop earrings, confident body language, sensual pose, blurred bokeh background, suggestive attire, alluring posture, night setting."
https://futraichat.s3.ap-south-1.amazonaws.com/app_content/luna/images/1750492575_1749295052_43.jpg,"Female character, brown shoulder-length hair, striking green eyes, fair skin, full lips, neutral expression, direct gaze, wearing a strapless sparkling silver diamond-encrusted top, shoulders exposed, décolletage prominent, standing outdoors, nighttime setting, blurred city lights background, dark starry sky, full moon visible, urban environment."
https://futraichat.s3.ap-south-1.amazonaws.com/app_content/luna/images/1750492575_1749295044_26.jpg,"Female, character, sitting, poolside, lounge chair, teal, bikini, top, gold, chain, necklace, accents, matching, bottom, visible, direct, gaze, intense, green, eyes, light, brown, hair, tanned, skin, serious, expression, slightly, parted, lips, pout, relaxed, pose, head, tilted, slightly, shoulders, exposed, cleavage, prominent, outdoor, setting, sunlight, bright, water, background, alluring"
https://futraichat.s3.ap-south-1.amazonaws.com/app_content/luna/images/1750492575_1749295055_16.jpeg,"Black velvet and sheer mesh bodysuit, halter neck design, black choker, seductive green eyes, full face makeup, alluring direct gaze, slightly parted pink lips, confident pose, standing indoors by a large window, high-rise building, illuminated city skyline at night, elegant posture, suggestive lingerie, attractive, sleek"
https://futraichat.s3.ap-south-1.amazonaws.com/app_content/luna/images/1750492575_1749295051_42.jpg,"female character, short blonde hair, prominent green eyes, vibrant red lips, alluring expression, confident gaze, relaxed body language, sitting, ornate gold sofa, luxurious indoor setting, cream-colored lace bodysuit, intricate floral pattern, sheer fabric, prominent cleavage, large pearl necklace, cascading pearl strands, decorative, sensual attire, exposed shoulders, bare skin, thighs visible, elegant pose, glamorous"
https://futraichat.s3.ap-south-1.amazonaws.com/app_content/luna/images/1750492576_1749295048_34.jpg,"Female character, confident, alluring, green eyes, pink lips, short brown hair, black lace bodysuit, sheer mesh, polka dots, intricate design, black thong bottom, black thigh-high socks, leaning, glass railing, balcony, rooftop, city lights, blurred night skyline, dark background, urban setting, evening, sensual pose, direct gaze, elegant, stylish, full makeup, posed, slender, attractive, luxurious, sophisticated, nighttime, indoors, outdoor, modern, city view, high-rise, seductive, intimate, fashion, apparel, boudoir, intimatewear, provocative, gaze, expression, poised"
https://futraichat.s3.ap-south-1.amazonaws.com/app_content/luna/images/1750492576_1749295046_45.jpg,"Woman, white, lace, feathered, teddy, lingerie, bodysuit, revealing, delicate, sitting, posing, alluring, confident, direct gaze, green eyes, red lips, short brown hair, styled, indoors, room, warm lighting, dresser, ornate mirror, lamp, vase, cozy, sensual, exposed shoulders, ample cleavage, bare legs, thigh, smooth skin, relaxed, poised, elegant, seductive, intimate, luxurious, plush, soft, inviting, chic"
https://futraichat.s3.ap-south-1.amazonaws.com/app_content/luna/images/1750492576_1749295048_46.jpg,"Confident female character, alluring expression, direct gaze, light brown hair, vivid green eyes, bright red lipstick. She wears a black fishnet bodysuit, high-cut, sleeveless, with mesh-covered bra cups and solid trim. Posing in a dark studio with dramatic spotlighting. Confident body language, one arm resting, rings on fingers, purple nail polish."
https://futraichat.s3.ap-south-1.amazonaws.com/app_content/luna/images/1750492576_1749295048_24.jpg,"Female character, alluring pose, sitting indoors, fireplace background, warm ambient light, wearing a cream white faux fur coat draped over shoulders, black lace bra with intricate pattern, high-waisted lace panty, revealing cleavage, confident gaze, striking green eyes, parted lips, hand near face, sensuous captivating seductive expression, brunette hair, soft skin"
https://futraichat.s3.ap-south-1.amazonaws.com/app_content/luna/images/1750492576_1749295055_19.jpg,"blue bra, lace trim, matching blue thong, minimal coverage, seated, outdoors, nighttime, blurred city lights background, direct gaze, alluring expression, open lips, pink lipstick, green eyes, brown hair, shoulder length hair, confident, provocative, seductive, well-lit, smooth skin, slender figure, hands clasped, knees together, slight head tilt, dark environment, urban setting, soft lighting, revealing attire, intimate, focused, striking, captivating, sensual, appealing, busty, cleavage, fit, toned, relaxed, calm, seductive gaze, strong eye contact, thoughtful, composed, beautiful, attractive, glamorous"
https://futraichat.s3.ap-south-1.amazonaws.com/app_content/luna/images/1750492576_1749295054_29.jpg,"Red velvet halter top, deep cleavage, ample bust, green eyes, red lips, direct gaze, alluring expression, soft brown hair, indoor setting, dimly lit, candlelight, bokeh background, sitting at table, relaxed posture, upper body, shoulders visible, elegant, captivating"
https://futraichat.s3.ap-south-1.amazonaws.com/app_content/luna/videos/1750492576_1749295051_Luna001.mp4,"blonde short hair, blue-green eyes, red lipstick, full makeup, fair skin, alluring gaze, confident expression, direct eye contact, elegant posture, sophisticated, glamorous, seductive, vibrant red satin dress, very deep V-neckline, thin spaghetti straps, flowing fabric, sparkling diamond necklace, long matching dangle earrings, luxurious interior, dark marble counter, ornate wall sconces, warm soft lighting, elegant background, standing, slightly leaning, posing for camera"
https://futraichat.s3.ap-south-1.amazonaws.com/app_content/luna/videos/1750492576_1749295046_Luna002.mp4,"Woman, black halter top, low neckline, revealing cleavage, sparkling silver choker, red lipstick, smoky eye makeup, confident gaze, alluring expression, leaning on marble bar, holding wine glass, light liquid, warm orange lit background, bar shelves, alcohol bottles, sophisticated, sensual, poised, elegant, direct eye contact, glamorous"
https://futraichat.s3.ap-south-1.amazonaws.com/app_content/luna/images/1750492576_1749295048_28.jpg,"Female, dark green push-up bra, dark green leather-look leggings, modern kitchen, direct eye contact, alluring facial expression, parted lips, light brown bob hair, arms crossed over torso, stomach exposed, navel piercing, leaning against gray countertop, stainless steel kitchen appliances, serious gaze, confident sensual pose, elegant makeup, intimate setting, soft lighting, revealing"
https://futraichat.s3.ap-south-1.amazonaws.com/app_content/luna/videos/1750492576_1749295049_Luna007.mp4,"metallic orange two-piece outfit, shimmering bralette, deep V-neck, revealing cleavage, form-fitting mini-skirt, luxurious indoor setting, warm ambient lighting, elegant drapes, dark velvet couch, scattered rose petals, golden candelabra, confident expression, alluring gaze, vibrant red lipstick, subtle smile, hands gently touching stomach, slender figure, seductive body language, captivating hourglass silhouette, striking pose, short blonde bob haircut"
https://futraichat.s3.ap-south-1.amazonaws.com/app_content/luna/images/1750492576_1749295050_23.jpg,"Female, adult, standing, indoors, confident, alluring, sensual, suggestive, light blonde hair, long, styled, green eyes, captivating, full lips, glossy pink lipstick, elegant makeup, silver, sparkling, embellished lingerie set, push-up bra, matching high-cut panties, sheer elements, revealing, figure-hugging, smooth skin, toned, visible arm tattoo, dark, dim background, textured brick wall, direct gaze, subtle smile, alluring pose, modern, glamorous"
https://futraichat.s3.ap-south-1.amazonaws.com/app_content/luna/images/1750492576_1749295046_33.jpg,"Red, lace, floral pattern, sheer, form-fitting, thong cut, sensual bodysuit, alluring, direct gaze, expressive green eyes, long brown hair, full red lips, seductive facial expression, confident body language, leaning posture, intimate indoor setting, soft ambient lighting, revealing, delicate, intricate design, visible cleavage, exposed hip, smooth thigh, bare shoulder, attractive, provocative, captivating, elegant, stylish, glamorous, enticing"
