S3_URL,50_word_description
https://futraichat.s3.ap-south-1.amazonaws.com/app_content/zahra/images/1750492584_1749295060_27.jpg,"white lace bodysuit, beige blazer draped over shoulders, deep V-neck, significant cleavage, standing outdoors, urban rooftop setting, golden hour sunset, vibrant orange sky, blurred city background, direct gaze, confident expression, slightly parted full lips, short brown wavy hair, engaging pose, alluring, sensual body language, soft warm lighting, seductive appearance"
https://futraichat.s3.ap-south-1.amazonaws.com/app_content/zahra/images/1750492584_1749295065_7.jpg,"dark, short, wavy, hair, brown, eyes, fair, complexion, wide, joyful, smile, red, lipstick, large, gold, hoop, earrings, matching, dark, emerald, green, lace, bra, thin, straps, full-cup, matching, lace, panties, high-cut, belly, button, piercing, sitting, posing, bathroom, vanity, sink, light, fixtures, happy, engaging, confident, relaxed, direct, gaze, alluring, seductive"
https://futraichat.s3.ap-south-1.amazonaws.com/app_content/zahra/images/1750492584_1749295067_19.jpg,"Female character, black lace bodysuit, intricate floral pattern, sheer mesh, sensual lingerie, deep cleavage, thin spaghetti straps, reclining pose, grey tufted sofa, plush upholstered furniture, indoors, soft lighting, direct confident gaze, intense dark eye makeup, prominent smokey eyes, full glossy parted lips, alluring facial expression, short brown wavy hair, arm raised gracefully, hand behind head, relaxed body language, elegant, suggestive, prominent chest, smooth skin, glowing, model-like, captivating"
https://futraichat.s3.ap-south-1.amazonaws.com/app_content/zahra/images/1750492584_1749295056_45.jpg,"Female character, AI-generated, sitting, luxurious brown leather armchair, elegant pose, striking red lingerie set, delicate lace trim, matching bra, briefs, visible garter detail, dark short bob hair, beautiful brown eyes, bold red lipstick, direct engaging gaze, subtle smile, composed expression, relaxed body language, hands clasped, classic library background, antique wooden bookshelves, numerous old books, warm ambient lighting, indoor setting, sensual attire, alluring"
https://futraichat.s3.ap-south-1.amazonaws.com/app_content/zahra/images/1750492584_1749295055_21.jpg,"Female character, short dark brown hair, captivating brown eyes, plump pink lips, subtle smirk, confident alluring expression, wearing a luxurious champagne golden satin robe, deep V-neckline, ample cleavage prominently displayed, soft light, indoors, elegant, sophisticated setting, dark reflective background, one hand gracefully touching head, sensual body language, direct gaze"
https://futraichat.s3.ap-south-1.amazonaws.com/app_content/zahra/images/1750492584_1749295066_16.jpg,"woman, reclining, white, feathery, bra, lingerie, short, brown, hair, styled, parted, alluring, expression, direct, gaze, camera, soft, lips, natural, light, indoor, setting, upholstered, furniture, arms, raised, behind, head, relaxed, confident, pose, bare, shoulders, prominent, cleavage, seductive, captivating, charming, elegant, plush, background, intimate, dreamy, radiant, inviting, beautiful"
https://futraichat.s3.ap-south-1.amazonaws.com/app_content/zahra/images/1750492584_1749295060_1.jpg,"Woman, white bra, brassiere, short brown hair, bob cut, attractive, alluring, direct gaze, confident, calm expression, subtle smile, full lips, defined eyebrows, long eyelashes, outdoors, balcony, railing, distant buildings, cityscape, golden hour, sunset, sunflare, warm light, clear skin, relaxed, posing, looking at camera"
https://futraichat.s3.ap-south-1.amazonaws.com/app_content/zahra/videos/1750492584_1749295064_Zahra001.mp4,"Female character, short brown hair, bangs, dark eye makeup, red lips, downcast eyes, subtle smile, alluring expression, confident body language, kneeling pose, leaning forward, wearing black and white snake-print strapless bra, matching high-cut briefs, black trim, gold watch, belly piercing, indoors, textured stone staircase, modern architectural setting, warm lighting"
https://futraichat.s3.ap-south-1.amazonaws.com/app_content/zahra/images/1750492584_1749295060_34.jpg,"Young woman, short brown bob, direct gaze, alluring brown eyes, full pink lips, confident expression, fair skin, wearing black lace top, thin black straps, delicate lace trim, sensual attire, indoors, luxurious background, ornate gold mirror, warm lighting, hand resting on neck, subtle gold ring, relaxed pose, elegant, intimate, soft focus, detailed makeup, eye contact."
https://futraichat.s3.ap-south-1.amazonaws.com/app_content/zahra/images/1750492584_1749295059_46.jpg,"Female character, short dark hair, brown eyes, direct gaze, calm expression, full lips, wearing a champagne satin slip dress, thin spaghetti straps, form-fitting, prominent décolletage, large gold hoop earrings, outdoor rooftop setting, blurred city lights background, sunset sky, elegant pose, alluring, slight arm tattoo, natural makeup."
