S3_URL,50_word_description
https://futraichat.s3.ap-south-1.amazonaws.com/app_content/liam/images/1751824280_14ecf825cfdc4e9f90dbd0e4d72c26e5.png,"Male character, brown messy hair, striking blue eyes, direct gaze, neutral expression, seated at a wooden table, wearing a navy blue quarter-zip sweater over a grey t-shirt, black smartwatch on wrist, right hand supporting chin, left hand resting, white plate, glass of water, indoor restaurant, cafe setting, large window, blurred street view, composed, calm, relaxed"
https://futraichat.s3.ap-south-1.amazonaws.com/app_content/liam/images/1751824280_18e52fa8cfe04b5d8445376473648c9f.png,"Young man, black t-shirt, pink graphic, white design, dark sunglasses, silver chain, outdoor, field of colorful poppies, red, orange, white flowers, green foliage, bright sunshine, blue sky, tall buildings, turning head, looking over shoulder, calm expression, composed, relaxed, casual pose, enjoying nature, urban landscape, modern"
https://futraichat.s3.ap-south-1.amazonaws.com/app_content/liam/images/1751824280_388d22bf5ea3406685913995cc953338.png,"male character, wearing, open, red cardigan, white t-shirt, blue jeans, casual attire, leaning, peachy orange wall, indoors, possibly, cafe, lounge area, blurred background, tables, chairs, hanging lights, looking directly, camera, calm, neutral, expression, green eyes, light brown, wavy hair, relaxed, confident, pose, right arm, behind head, left arm, by side, standing, casually"
https://futraichat.s3.ap-south-1.amazonaws.com/app_content/liam/images/1751824280_61a5123587d5423f92088243cc351272.png,"male character, black long-sleeved shirt, unbuttoned collar, black sunglasses, silver chain necklace, small pendant, silver link bracelet, wrist watch, black band, light face, simple ring, sitting, outdoor cafe, round white marble table, gold rim, blurred city street background, building facade, glass doors, warm interior lights, sipping, small white ceramic cup, coffee, relaxed, casual posture, composed, neutral facial expression, partially obscured face, stylish attire, light brown hair, fashionable, enjoying a drink"
https://futraichat.s3.ap-south-1.amazonaws.com/app_content/liam/images/1751824280_2896062bcf1c4b71aba6dee24e9126fe.png,"Male character, outdoor setting, sunny day, clear blue sky, palm trees in background, wearing black baseball cap, black rectangular sunglasses, light beige crewneck sweatshirt, two layered silver chain necklaces, one with a small light-colored pendant, slightly upturned head, looking up and to the right, calm facial expression, relaxed posture, casual attire."
https://futraichat.s3.ap-south-1.amazonaws.com/app_content/liam/images/1751824280_9a3adc4c76e840398a04bed40bc128bf.png,"Male character, blue hoodie, white baseball cap, LA logo, sitting, outdoor cafe, park setting, green trees, sunny weather, relaxed, casual pose, hand near face, looking directly, camera, neutral expression, daytime, urban environment, wooden table, green foliage background, distant vehicles, natural light, street area, comfortable attire, calm appearance, grey t-shirt, dark hair."
https://futraichat.s3.ap-south-1.amazonaws.com/app_content/liam/images/1751824280_80b6e920abc347b3979c9bfad2c8c2b8.png,"male, dark blue long-sleeved button-up shirt, sleeves rolled, white tailored pants, black leather belt, silver buckle, silver bracelet, brown bracelet, standing, leaning, white stone balustrade, overlooking, tranquil water, ocean, distant boat, clear pale sky, green hills, serene outdoor setting, calm, neutral facial expression, steady direct gaze, relaxed posture, confident, well-groomed."
https://futraichat.s3.ap-south-1.amazonaws.com/app_content/liam/images/1751824280_c495c34ee8c54573adf0061c5045b617.png,"Male, dark sunglasses, olive green long coat, cream V-neck sweater, white t-shirt, khaki trousers, urban street, brick buildings, parked cars, sunny day, standing, hand in pocket, serious expression, confident, well-groomed, side profile, looking left, stylish, fashionable, casual, elegant, natural light, daytime, cityscape, walking pose, short brown hair."
https://futraichat.s3.ap-south-1.amazonaws.com/app_content/liam/images/1751824280_18e9a348dd4746b78e03af35fd00822d.png,"male, character, light, grey, t-shirt, silver, chain, necklace, black, smartwatch, wooden, desk, laptop, open, indoors, home, office, window, natural, light, brown, hair, blue, eyes, fair, skin, direct, gaze, neutral, expression, calm, thoughtful, relaxed, posture, sitting, head, resting, hand, cheek, arm, bent, casual, attire, focused, professional, young, adult, attentive, engaged, working, studying, coffee, cup"
https://futraichat.s3.ap-south-1.amazonaws.com/app_content/liam/images/1751824280_daced63c2ece4ad889c7220dc250bb81.png,"male, light blue linen shirt, unbuttoned, gold pendant necklace, khaki shorts, black sunglasses, dark bracelet, sitting, holding red wine glass, relaxed posture, outdoor patio setting, lush green foliage, sunny day, calm expression, confident, casual attire, elegant, handsome, well-groomed, wavy brown hair, enjoying beverage, leisure, vacation, comfortable, stylish, resort ambiance, red cushion, bright, serene."
