S3_URL,50_word_description
https://futraichat.s3.ap-south-1.amazonaws.com/app_content/anamika/images/1750950794_9.jpeg,"attractive woman, long dark hair, alluring, kneeling, bed, bedroom, wearing purple bra, matching purple bikini bottoms, full body shot, direct gaze, soft smile, confident, relaxed pose, sensual, fair skin, dark eyes, defined eyebrows, full lips, elegant, intimate setting, well-lit, light-colored sheets, decorative pillows, subtle makeup, slender physique, one hand resting on bed, appealing posture, inviting expression"
https://futraichat.s3.ap-south-1.amazonaws.com/app_content/anamika/images/1750950794_14.jpeg,"Female character, dark hair, long hair, red lipstick, direct eye contact, slight smile, sensual expression, posing in bathtub, white tub, milky water, submerged body, dark blue bra, spaghetti straps, dark blue lace thong, gold embroidery, intricate pattern, back view, looking over shoulder, shoulders visible, back visible, wet skin, alluring posture, provocative, intimate bathroom setting, indoors, elegant, detailed lace, confident, relaxed pose, smooth skin, glamorous, expressive eyes, attractive, risqué, baring, body curves, delicate, chic, partially clothed, lingerie set"
https://futraichat.s3.ap-south-1.amazonaws.com/app_content/anamika/images/1750950794_27.jpeg,"Attractive woman, long dark hair, confident smile, direct gaze, sitting, luxurious bed, white satin sheets, white strapless bra, subtle pattern, matching white bikini bottoms, lingerie, happy expression, alluring, full lips, bright eyes, relaxed body language, legs bent, hands resting on thighs, bare shoulders, cleavage visible, cozy bedroom setting, indoor"
https://futraichat.s3.ap-south-1.amazonaws.com/app_content/anamika/images/1750950794_3.jpeg,"female, alluring, dark hair, confident gaze, slight smile, direct eye contact, full makeup, bold eyes, pink lipstick, gold dangle earrings, delicate gold necklace, single gold ring, vibrant pink lace bodysuit, sheer, intricate floral pattern, deep cleavage, very sensual pose, leaning forward, hand on bed, luxurious bedroom setting, soft lighting, elegant, pillows, headboard, bedside table"
https://futraichat.s3.ap-south-1.amazonaws.com/app_content/anamika/images/1750950794_13.jpeg,"AI character, dark hair, alluring gaze, direct eye contact, full lips, confident expression, reclined in white bathtub, partially submerged in water, wearing dark gray shiny bikini, two-piece swimwear, satin-like finish, high-waisted bottoms, bra top, prominent cleavage, relaxed body language, sensual pose, indoor setting, bathroom environment"
https://futraichat.s3.ap-south-1.amazonaws.com/app_content/anamika/videos/1750950794_011.mp4,"Attractive female character, long wavy dark hair, wearing black bra, black thong, seductive lingerie set, sensual pose, leaning over bathroom counter, hand on white sink edge, direct eye contact, alluring facial expression, parted red lips, dark winged eyeliner, pearl stud earring, tile backsplash, modern bathroom, chrome faucet, bath products, mirror reflection, confident body language, curvaceous figure, low-cut bra"
https://futraichat.s3.ap-south-1.amazonaws.com/app_content/anamika/images/1750950794_4.jpeg,"Female character, direct gaze, alluring expression, long dark hair, full lips, dark eyes, subtle makeup, large gold hoop earrings, wearing a maroon bra, floral pattern, geometric design, prominent cleavage, light skin tone, full chest, seated on a bed, white sheets, dark brown background, indoor setting, possibly a bedroom, inviting pose, frontal view, confident body language, sensual attire, patterned undergarment, dark bottoms, well-lit, soft lighting"
https://futraichat.s3.ap-south-1.amazonaws.com/app_content/anamika/images/1750950794_11.jpeg,"Black strapless bra, black thong, dark long wavy hair, smiling, direct gaze, confident expression, standing, leaning, indoor, bathroom, by sink, reflective mirror, tiled walls, neutral colors, well-lit, bare shoulders, tanned skin, relaxed posture, one hand on sink, one hand near thigh, belly button piercing, full lips, dark eyes, alluring."
https://futraichat.s3.ap-south-1.amazonaws.com/app_content/anamika/videos/1750950794_016.mp4,"young woman, dark hair, kneeling, bed, bedroom, white sheets, patterned pillow, black, sheer, lace, bra, matching, panties, lingerie, alluring, intimate, pose, looking down, lowered gaze, subtle smile, relaxed body, soft light, slim figure, navel piercing, elegant, confident, seductive, delicate, intricate, floral design, dark headboard, bedside table, indoor setting, comfortable, personal space, serene atmosphere, graceful posture, enticing"
https://futraichat.s3.ap-south-1.amazonaws.com/app_content/anamika/videos/1750950794_018.mp4,"Black lace bralette, delicate pattern, matching thong, sheer fishnet stockings, long wavy dark hair, intimate bedroom setting, large white pillows, plush maroon blanket, sitting upright on bed, alluring direct gaze, confident expression, full red lips, subtle eye makeup, seductive pose, one hand resting on thigh, elegant body language, alluring curvy figure, headboard visible."
