S3_URL,50_word_description
https://futraichat.s3.ap-south-1.amazonaws.com/app_content/kim/images/1751824423_cfb4eff4025b466f82b0cb82cf396b0f.png,"young man, handsome, smiling, relaxed, comfortable, sitting, cafe, restaurant, large window, grey pinstriped blazer, black hoodie, stylish, casual, table, food, dessert, pasta, drinks, warm lighting, positive expression, direct gaze, friendly, inviting, bright, confident, pleasant, cheerful, indoor setting, cozy ambiance, well-groomed, brown hair, dark eyes, engaging, looking at viewer"
https://futraichat.s3.ap-south-1.amazonaws.com/app_content/kim/images/1751824423_fe5e093a760f432e967a24ef16b3b5cd.png,"Young man, light blue crewneck sweatshirt, silver bracelet, seated at restaurant table, warm wooden background, glowing pendant lights, genuinely happy, wide smile, joyful expression, pleasant, holding fork, white bowl of fresh salad, diverse vegetables, salt shaker, white pitcher, black reflective table, casual attire, relaxed posture, bright-eyed, enjoying meal, indoor dining setting"
https://futraichat.s3.ap-south-1.amazonaws.com/app_content/kim/images/1751824426_7168d6a735b145a3b03ed064d236ddcb.png,"Male character, black bucket hat, light pink oversized t-shirt, light beige chino shorts, black wristwatch, silver chain necklace, holding red Coca-Cola can, standing on asphalt street, residential neighborhood, brick houses, green trees, smiling, happy, friendly, direct gaze, upright posture, casual attire, outdoors, sunny day, relaxed."
https://futraichat.s3.ap-south-1.amazonaws.com/app_content/kim/images/1751824427_11f56dfefa1545948323ddad61f32e4f.png,"Young male, character, wearing, multi-colored, striped, knit, hooded, sweater, dark blue, yellow, white, horizontal stripes, dark, blue, jeans, round, framed, eyeglasses, sitting, comfortably, indoors, by, large, window, looking, thoughtfully, street, view, outside, pensive, expression, calm, relaxed, posture, hands, clasped, observing"
https://futraichat.s3.ap-south-1.amazonaws.com/app_content/kim/images/1751824429_b654e2cc775c443392f8b95cc864bfab.png,"Male, character, light, beige, collared, button-up, shirt, black, watch, metallic, face, seated, indoors, dark, couch, blurred, background, framed, object, looking, directly, viewer, calm, neutral, expression, slight, smirk, hands, clasped, together, under, chin, relaxed, contemplative, body, language, short, dark, hair, well-groomed, professional, attire, focused, intimate, close-up, portrait, warm, lighting"
https://futraichat.s3.ap-south-1.amazonaws.com/app_content/kim/images/1751824429_89694a23a03d4153b76b6c1398ad5de9.png,"Male character, beige trench coat, white shirt, black tie, dark trousers, standing outdoors, vibrant red autumn leaves wall background, holding black smartphone, looking down, focused, calm expression, slight smile, elegant, professional, well-groomed, composed posture, autumnal setting, daytime, soft light, modern style, neat appearance, observing phone"
https://futraichat.s3.ap-south-1.amazonaws.com/app_content/kim/images/1751824430_6a945709f0554c168317b67ccd47df54.png,"muscular male character, wearing maroon tank top, black headphones, black smartwatch, and black wristband, standing inside a modern, well-lit gym, taking a mirror selfie with a smartphone, displaying a neutral, calm facial expression and confident body language, with reflections of fitness equipment and bright linear lights visible in the background, showcasing an athletic, well-built physique"
https://futraichat.s3.ap-south-1.amazonaws.com/app_content/kim/images/1751824430_c435e7195038420b834382e970fc4262.png,"Young man, brown hair, wearing a dark maroon cardigan, white t-shirt, dark grey trousers, standing outdoors on a bridge or balcony, leaning on a silver and black railing, paved pathway visible, lush green trees and mountains in background, smiling, looking directly at the camera, relaxed, calm, pleasant facial expression, one hand on railing, other hand in pocket, casual attire, daytime, natural lighting, serene environment."
https://futraichat.s3.ap-south-1.amazonaws.com/app_content/kim/images/1751824430_cded0218143741569769574cf5f48780.png,"young man, white long-sleeved crew-neck shirt, dark pants, grey fabric sofa, sitting, indoors, holding a black cat, on his lap, calm facial expression, gentle smile, relaxed body language, looking at camera, pleasant, comfortable, casual attire, cozy setting, domestic scene, pet interaction, serene, tranquil, simple, natural, soft lighting, brown hair, brown eyes, friendly, affectionate"
https://futraichat.s3.ap-south-1.amazonaws.com/app_content/kim/images/1751824430_60cdaa60cc0249c7a38dd135301f3ca2.png,"Male character, standing, outdoor, concrete wall background, dappled sunlight, leaf shadows, cream fleece half-zip pullover, white t-shirt, black pants, hands in pockets, relaxed posture, casual attire, direct gaze, slight smile, pleasant expression, confident, calm, short dark hair, handsome, daytime, wristwatch"
https://futraichat.s3.ap-south-1.amazonaws.com/app_content/kim/images/1751824431_63b812a3550b411aba25a7b4c7fd5f3a.png,"Light blue hooded sweatshirt, white shorts, white sneakers, dark wrist watch, sitting, wooden bench, indoors, dark wooden floor, sheer white curtains, tying shoelaces, focused expression, looking down, casual attire, relaxed posture, short dark hair, comfortable clothing, everyday activity, simple background, neutral setting"
https://futraichat.s3.ap-south-1.amazonaws.com/app_content/kim/images/1751824431_d16433dbb927408aab78c7359f7adb75.png,"Young man, peach t-shirt, pink collared shirt, blue jeans, brown watch, standing outdoors, on a bridge, lined with blooming cherry blossom trees, pink flowers, green foliage, serene environment, direct gaze, gentle smile, relaxed posture, one hand in pocket, casual attire, full body shot, bright daylight, well-groomed, short dark hair, pleasant expression, springtime scene, urban pathway."
https://futraichat.s3.ap-south-1.amazonaws.com/app_content/kim/images/1751824431_e46e2cf1b9f24aa897dde44ff0b2de34.png,"Male, character, bright, neon, green, short-sleeved, polo, shirt, light, blue, denim, jeans, red, rectangular, sunglasses, red, leather, belt, silver, buckle, black, shoulder, bag, leaning, concrete, grey, wall, urban, setting, standing, relaxed, casual, confident, pose, neutral, facial, expression, looking, side, stylish, modern, dark, hair, young, adult, full, body, attire, fashion, eyewear"
https://futraichat.s3.ap-south-1.amazonaws.com/app_content/kim/images/1751824431_316b8360735245cfa9afef764b3c7dfa.png,"Young man, East Asian, walking, urban street, smiling, confident, relaxed, casual, friendly expression, direct gaze, dark hair, red and black plaid shirt, unbuttoned, white graphic t-shirt, black jeans, black over-ear headphones, neck accessory, black shoulder bag, silver wristwatch, hand in pocket, other arm relaxed, background cherry blossoms, parked SUV, pedestrians, daytime."
https://futraichat.s3.ap-south-1.amazonaws.com/app_content/kim/images/1751824431_96806300c838415ab79ccce3ceff584c.png,"male character, smiling broadly, sitting, wooden bench, wooden table, outdoor setting, vibrant yellow autumn foliage, trees in background, tan brown blazer, white crew neck t-shirt, light blue grey trousers, light blue shirt cuffs, happy facial expression, teeth visible, right hand resting on table, left hand near face, relaxed posture, friendly gaze, comfortable, natural light, brown wooden railing, pleasant, bright"
https://futraichat.s3.ap-south-1.amazonaws.com/app_content/kim/images/1751824432_deded57dabd04e6e86af4c030b0b172d.png,"Young man, dark pinstripe suit jacket, light blue collared shirt, wrist watch, smiling warmly, direct eye contact, sitting upright, relaxed body language, dark-themed restaurant, bar, cafe, polished table surface, holding a white ceramic pitcher, warm ambient lighting, blurred background showing bottles, shelves, and green foliage, an inviting indoor setting."
